dblp_id,dblp,phd_year,CareerAge,CareerAge_next,pubs_adj,pubs_adj_next,raw_delta
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,11,12,11.04648548724703,10.58822790541737,-0.4582575818296615
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,12,13,10.58822790541737,14.222003755127927,3.633775849710558
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,13,14,14.222003755127927,11.706170974065763,-2.515832781062164
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,14,15,11.706170974065763,24.37707663341149,12.670905659345728
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,15,16,24.37707663341149,12.626075192022933,-11.751001441388558
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,16,17,12.626075192022933,12.154652304692402,-0.4714228873305313
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,17,18,12.154652304692402,18.40090414630658,6.246251841614178
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,18,19,18.40090414630658,9.676407015579963,-8.724497130726617
Bajaj:Chandrajit_L=__1984,Bajaj:Chandrajit_L=,1984,19,20,9.676407015579963,20.22667496471396,10.550267949133998
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,1,2,15.42888817528625,14.166099811568598,-1.262788363717652
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,2,3,14.166099811568598,6.530830688885647,-7.635269122682951
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,3,4,6.530830688885647,0.0,-6.530830688885647
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,4,5,0.0,16.840383006406313,16.840383006406313
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,5,6,16.840383006406313,20.917351719079733,4.07696871267342
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,6,7,20.917351719079733,0.0,-20.917351719079733
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,7,8,0.0,4.575658505274875,4.575658505274875
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,8,9,4.575658505274875,8.591759880108814,4.016101374833939
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,9,10,8.591759880108814,0.0,-8.591759880108814
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,10,11,0.0,0.0,0.0
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,11,12,0.0,3.600009730581166,3.600009730581166
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,12,13,3.600009730581166,6.81336158803016,3.2133518574489943
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,13,14,6.81336158803016,3.2290636986567964,-3.5842978893733637
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,14,15,3.2290636986567964,6.1309007630139,2.901837064357103
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,15,16,6.1309007630139,5.828728802528235,-0.30217196048566475
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,16,17,5.828728802528235,2.7745235004123305,-3.0542053021159044
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,17,18,2.7745235004123305,5.2896183066574505,2.51509480624512
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,18,19,5.2896183066574505,5.048483260875706,-0.2411350457817445
Baker:Theodore_P=__1974,Baker:Theodore_P=,1974,19,20,5.048483260875706,2.4119594510180393,-2.6365238098576667
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,0,1,1.5020676207365846,2.9020627996514237,1.399995178914839
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,1,2,2.9020627996514237,4.20778878591725,1.3057259862658266
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,2,3,4.20778878591725,1.35658569996413,-2.85120308595312
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,3,4,1.35658569996413,2.625676271289992,1.2690905713258622
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,4,5,2.625676271289992,2.5424108224934465,-0.08326544879654563
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,5,6,2.5424108224934465,3.694654372707577,1.1522435502141306
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,6,7,3.694654372707577,1.1937511154843088,-2.5009032572232686
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,7,8,1.1937511154843088,8.103823635106245,6.910072519621936
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,8,9,8.103823635106245,3.3697770746336086,-4.7340465604726365
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,9,10,3.3697770746336086,1.0903626678257634,-2.2794144068078452
Bakos:Jason_D=__2005,Bakos:Jason_D=,2005,10,11,1.0903626678257634,1.0589091392016494,-0.03145352862411399
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,0,1,3.902056991355255,9.375798705158266,5.47374171380301
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,1,2,9.375798705158266,12.626075192022933,3.250276486864667
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,2,3,12.626075192022933,19.100167907373773,6.4740927153508405
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,3,4,19.100167907373773,23.41933254984474,4.319164642470966
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,4,5,23.41933254984474,29.02922104673989,5.609888496895152
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,5,6,29.02922104673989,26.450267261549023,-2.578953785190869
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,6,7,26.450267261549023,13.51860858662926,-12.931658674919763
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,7,8,13.51860858662926,17.412376797908543,3.8937682112792835
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,8,9,17.412376797908543,11.220770095779333,-6.19160670212921
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,9,10,11.220770095779333,18.992199799497826,7.771429703718493
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,10,11,18.992199799497826,7.877028813869977,-11.115170985627849
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,11,12,7.877028813869977,6.356027056233616,-1.5210017576363608
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,12,13,6.356027056233616,11.083963118122732,4.727936061889116
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,13,14,11.083963118122732,10.74376003935878,-0.3402030787639525
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,14,15,10.74376003935878,8.103823635106245,-2.639936404252534
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,15,16,8.103823635106245,10.109331223900826,2.005507588794581
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,16,17,10.109331223900826,6.5421760069545805,-3.5671552169462455
Balakrishnan:Hari__1998,Balakrishnan:Hari,1998,17,18,6.5421760069545805,4.235636556806598,-2.306539450147983
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,0,1,3.4727578013406863,5.0184284035381586,1.5456706021974722
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,1,2,5.0184284035381586,11.289141518176624,6.270713114638466
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,2,3,11.289141518176624,20.22667496471396,8.937533446537337
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,3,4,20.22667496471396,21.028946690312186,0.8022717255982244
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,4,5,21.028946690312186,24.667533797037105,3.63858710672492
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,5,6,24.667533797037105,16.831155143669,-7.836378653368104
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,6,7,16.831155143669,18.992199799497826,2.1610446558288245
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,7,8,18.992199799497826,15.754057627739954,-3.238142171757872
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,8,9,15.754057627739954,11.44084870122051,-4.313208926519444
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,9,10,11.44084870122051,8.620860202984346,-2.819988498236164
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,10,11,8.620860202984346,4.775004461937235,-3.845855741047111
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,11,12,4.775004461937235,5.788445453647317,1.0134409917100822
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,12,13,5.788445453647317,3.3697770746336086,-2.4186683790137087
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,13,14,3.3697770746336086,2.180725335651527,-1.1890517389820818
Balakrishnan:Ravin__2001,Balakrishnan:Ravin,2001,14,15,2.180725335651527,7.412363974411546,5.231638638760019
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,0,1,8.681894503351716,13.382475742768422,4.700581239416707
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,1,2,13.382475742768422,3.2254690051933212,-10.1570067375751
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,2,3,3.2254690051933212,12.44718459367013,9.221715588476808
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,3,4,12.44718459367013,10.514473345156093,-1.9327112485140372
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,4,5,10.514473345156093,11.608251198605696,1.0937778534496037
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,5,6,11.608251198605696,5.610385047889666,-5.99786615071603
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,6,7,5.610385047889666,9.496099899748913,3.8857148518592464
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,7,8,9.496099899748913,6.56419067822498,-2.9319092215239326
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,8,9,6.56419067822498,1.2712054112467233,-5.292985266978257
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,9,10,1.2712054112467233,2.4631029151383848,1.1918975038916615
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,10,11,2.4631029151383848,5.968755577421544,3.5056526622831594
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,11,12,5.968755577421544,1.1576890907294637,-4.811066486692081
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,12,13,1.1576890907294637,4.493036099511478,3.3353470087820147
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,13,14,4.493036099511478,0.0,-4.493036099511478
Balch:Tucker_R=__1998,Balch:Tucker_R=,1998,14,15,0.0,1.0589091392016494,1.0589091392016494
Balci:Osman__1981,Balci:Osman,1981,0,1,4.575658505274875,4.295879940054407,-0.27977856522046807
Balci:Osman__1981,Balci:Osman,1981,1,2,4.295879940054407,4.04208312582216,-0.2537968142322473
Balci:Osman__1981,Balci:Osman,1981,2,3,4.04208312582216,3.811036551090419,-0.2310465747317405
Balci:Osman__1981,Balci:Osman,1981,3,4,3.811036551090419,0.0,-3.811036551090419
Balci:Osman__1981,Balci:Osman,1981,4,5,0.0,6.81336158803016,6.81336158803016
Balci:Osman__1981,Balci:Osman,1981,5,6,6.81336158803016,6.458127397313593,-0.35523419071656726
Balci:Osman__1981,Balci:Osman,1981,6,7,6.458127397313593,3.06545038150695,-3.392677015806643
Balci:Osman__1981,Balci:Osman,1981,7,8,3.06545038150695,11.65745760505647,8.592007223549519
Balci:Osman__1981,Balci:Osman,1981,8,9,11.65745760505647,8.323570501236992,-3.333887103819478
Balci:Osman__1981,Balci:Osman,1981,9,10,8.323570501236992,0.0,-8.323570501236992
Balci:Osman__1981,Balci:Osman,1981,10,11,0.0,2.524241630437853,2.524241630437853
Balci:Osman__1981,Balci:Osman,1981,11,12,2.524241630437853,2.4119594510180393,-0.11228217941981367
Balci:Osman__1981,Balci:Osman,1981,12,13,2.4119594510180393,2.3072023526496808,-0.10475709836835856
Balci:Osman__1981,Balci:Osman,1981,13,14,2.3072023526496808,6.6278912923482185,4.320688939698538
Balci:Osman__1981,Balci:Osman,1981,14,15,6.6278912923482185,0.0,-6.6278912923482185
Balci:Osman__1981,Balci:Osman,1981,15,16,0.0,10.158574110805665,10.158574110805665
Balci:Osman__1981,Balci:Osman,1981,16,17,10.158574110805665,7.80411398271051,-2.3544601280951545
Balci:Osman__1981,Balci:Osman,1981,17,18,7.80411398271051,1.8751597410316532,-5.928954241678857
Balci:Osman__1981,Balci:Osman,1981,18,19,1.8751597410316532,5.411175082295543,3.53601534126389
Balci:Osman__1981,Balci:Osman,1981,19,20,5.411175082295543,5.20913670201103,-0.20203838028451315
Baljko:Melanie__2004,Baljko:Melanie,2004,1,2,3.0041352414731692,1.4510313998257118,-1.5531038416474574
Baljko:Melanie__2004,Baljko:Melanie,2004,2,3,1.4510313998257118,1.4025962619724166,-0.04843513785329523
Baljko:Melanie__2004,Baljko:Melanie,2004,3,4,1.4025962619724166,1.35658569996413,-0.04601056200828668
Baljko:Melanie__2004,Baljko:Melanie,2004,4,5,1.35658569996413,0.0,-1.35658569996413
Baljko:Melanie__2004,Baljko:Melanie,2004,5,6,0.0,2.5424108224934465,2.5424108224934465
Baljko:Melanie__2004,Baljko:Melanie,2004,6,7,2.5424108224934465,0.0,-2.5424108224934465
Baljko:Melanie__2004,Baljko:Melanie,2004,7,8,0.0,8.356257808390161,8.356257808390161
Baljko:Melanie__2004,Baljko:Melanie,2004,8,9,8.356257808390161,0.0,-8.356257808390161
Baljko:Melanie__2004,Baljko:Melanie,2004,9,10,0.0,5.616295124389348,5.616295124389348
Baljko:Melanie__2004,Baljko:Melanie,2004,10,11,5.616295124389348,1.0903626678257634,-4.525932456563584
Baljko:Melanie__2004,Baljko:Melanie,2004,11,12,1.0903626678257634,2.117818278403299,1.0274556105775354
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,0,1,0.0,6.530830688885647,6.530830688885647
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,1,2,6.530830688885647,6.044478515578415,-0.4863521733072318
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,2,3,6.044478515578415,0.0,-6.044478515578415
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,3,4,0.0,0.0,0.0
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,4,5,0.0,0.0,0.0
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,5,6,0.0,18.3026340210995,18.3026340210995
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,6,7,18.3026340210995,4.295879940054407,-14.006754081045093
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,7,8,4.295879940054407,12.12624937746648,7.830369437412074
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,8,9,12.12624937746648,7.622073102180838,-4.5041762752856425
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,9,10,7.622073102180838,3.600009730581166,-4.022063371599673
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,10,11,3.600009730581166,6.81336158803016,3.2133518574489943
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,11,12,6.81336158803016,3.2290636986567964,-3.5842978893733637
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,12,13,3.2290636986567964,6.1309007630139,2.901837064357103
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,13,14,6.1309007630139,8.743093203792352,2.6121924407784523
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,14,15,8.743093203792352,8.323570501236992,-0.4195227025553603
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,15,16,8.323570501236992,10.5792366133149,2.2556661120779076
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,16,17,10.5792366133149,7.572724891313559,-3.00651172200134
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,17,18,7.572724891313559,7.235878353054118,-0.336846538259441
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,18,19,7.235878353054118,16.150416468547764,8.914538115493645
Ballard:Dana_H=__1974,Ballard:Dana_H=,1974,19,20,16.150416468547764,17.67437677959525,1.5239603110474853
Banerjee:Arindam__2005,Banerjee:Arindam,2005,0,1,6.0082704829463385,4.353094199477136,-1.6551762834692028
Banerjee:Arindam__2005,Banerjee:Arindam,2005,1,2,4.353094199477136,7.012981309862083,2.659887110384947
Banerjee:Arindam__2005,Banerjee:Arindam,2005,2,3,7.012981309862083,4.06975709989239,-2.943224209969692
Banerjee:Arindam__2005,Banerjee:Arindam,2005,3,4,4.06975709989239,9.189866949514972,5.120109849622581
Banerjee:Arindam__2005,Banerjee:Arindam,2005,4,5,9.189866949514972,10.169643289973786,0.9797763404588142
Banerjee:Arindam__2005,Banerjee:Arindam,2005,5,6,10.169643289973786,11.083963118122732,0.9143198281489457
Banerjee:Arindam__2005,Banerjee:Arindam,2005,6,7,11.083963118122732,11.937511154843088,0.8535480367203565
Banerjee:Arindam__2005,Banerjee:Arindam,2005,7,8,11.937511154843088,9.261512725835708,-2.6759984290073806
Banerjee:Arindam__2005,Banerjee:Arindam,2005,8,9,9.261512725835708,14.602367323412304,5.340854597576596
Banerjee:Arindam__2005,Banerjee:Arindam,2005,9,10,14.602367323412304,18.53616535303798,3.9337980296256756
Banerjee:Arindam__2005,Banerjee:Arindam,2005,10,11,18.53616535303798,11.648000531218145,-6.888164821819835
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,0,1,10.502705085159969,3.81361623374017,-6.689088851419799
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,1,2,3.81361623374017,8.620860202984346,4.807243969244176
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,2,3,8.620860202984346,5.968755577421544,-2.652104625562802
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,3,4,5.968755577421544,12.7345799980241,6.765824420602557
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,4,5,12.7345799980241,10.109331223900826,-2.625248774123275
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,5,6,10.109331223900826,19.62652802086374,9.517196796962915
Banerjee:Nilanjan__2008,Banerjee:Nilanjan,2008,6,7,19.62652802086374,4.235636556806598,-15.390891464057145
Banerjee:Suman__2003,Banerjee:Suman,2003,0,1,8.063672512983302,15.558980742087662,7.49530822910436
Banerjee:Suman__2003,Banerjee:Suman,2003,1,2,15.558980742087662,18.024811448839017,2.4658307067513547
Banerjee:Suman__2003,Banerjee:Suman,2003,2,3,18.024811448839017,15.96134539808283,-2.063466050756187
Banerjee:Suman__2003,Banerjee:Suman,2003,3,4,15.96134539808283,19.636347667613833,3.675002269531003
Banerjee:Suman__2003,Banerjee:Suman,2003,4,5,19.636347667613833,16.27902839956956,-3.3573192680442716
Banerjee:Suman__2003,Banerjee:Suman,2003,5,6,16.27902839956956,9.189866949514972,-7.08916145005459
Banerjee:Suman__2003,Banerjee:Suman,2003,6,7,9.189866949514972,6.356027056233616,-2.8338398932813558
Banerjee:Suman__2003,Banerjee:Suman,2003,7,8,6.356027056233616,14.778617490830309,8.422590434596692
Banerjee:Suman__2003,Banerjee:Suman,2003,8,9,14.778617490830309,11.937511154843088,-2.84110633598722
Banerjee:Suman__2003,Banerjee:Suman,2003,9,10,11.937511154843088,15.049958179483024,3.112447024639936
Banerjee:Suman__2003,Banerjee:Suman,2003,10,11,15.049958179483024,12.355849273656563,-2.694108905826461
Banerjee:Suman__2003,Banerjee:Suman,2003,11,12,12.355849273656563,8.722901342606107,-3.632947931050456
Banerjee:Suman__2003,Banerjee:Suman,2003,12,13,8.722901342606107,7.412363974411546,-1.3105373681945611
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,0,1,0.0,0.0,0.0
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,1,2,0.0,6.0082704829463385,6.0082704829463385
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,2,3,6.0082704829463385,4.353094199477136,-1.6551762834692028
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,3,4,4.353094199477136,7.012981309862083,2.659887110384947
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,4,5,7.012981309862083,8.13951419978478,1.1265328899226983
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,5,6,8.13951419978478,5.251352542579984,-2.8881616572047966
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,6,7,5.251352542579984,5.084821644986893,-0.16653089759309125
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,7,8,5.084821644986893,3.694654372707577,-1.390167272279316
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,8,9,3.694654372707577,5.968755577421544,2.274101204713967
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,9,10,5.968755577421544,1.1576890907294637,-4.811066486692081
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,10,11,1.1576890907294637,2.246518049755739,1.0888289590262754
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,11,12,2.246518049755739,1.0903626678257634,-1.1561553819299757
Bangalore:Purushotham__2003,Bangalore:Purushotham,2003,12,13,1.0903626678257634,1.0589091392016494,-0.03145352862411399
Banic:Amy__2008,Banic:Amy,2008,0,1,2.5424108224934465,2.4631029151383848,-0.07930790735506177
Banic:Amy__2008,Banic:Amy,2008,1,2,2.4631029151383848,1.1937511154843088,-1.269351799654076
Banic:Amy__2008,Banic:Amy,2008,2,3,1.1937511154843088,3.4730672721883904,2.2793161567040814
Banic:Amy__2008,Banic:Amy,2008,3,4,3.4730672721883904,1.1232590248778695,-2.349808247310521
Banic:Amy__2008,Banic:Amy,2008,4,5,1.1232590248778695,4.361450671303054,3.238191646425184
Banic:Amy__2008,Banic:Amy,2008,5,6,4.361450671303054,1.0589091392016494,-3.3025415321014044
Banicescu:Ioana__1996,Banicescu:Ioana,1996,0,1,0.0,0.0,0.0
Banicescu:Ioana__1996,Banicescu:Ioana,1996,1,2,0.0,3.902056991355255,3.902056991355255
Banicescu:Ioana__1996,Banicescu:Ioana,1996,2,3,3.902056991355255,0.0,-3.902056991355255
Banicescu:Ioana__1996,Banicescu:Ioana,1996,3,4,0.0,1.8037250274318477,1.8037250274318477
Banicescu:Ioana__1996,Banicescu:Ioana,1996,4,5,1.8037250274318477,3.4727578013406863,1.6690327739088386
Banicescu:Ioana__1996,Banicescu:Ioana,1996,5,6,3.4727578013406863,5.0184284035381586,1.5456706021974722
Banicescu:Ioana__1996,Banicescu:Ioana,1996,6,7,5.0184284035381586,4.838203507789982,-0.1802248957481769
Banicescu:Ioana__1996,Banicescu:Ioana,1996,7,8,4.838203507789982,3.1117961484175325,-1.7264073593724492
Banicescu:Ioana__1996,Banicescu:Ioana,1996,8,9,3.1117961484175325,18.024811448839017,14.913015300421485
Banicescu:Ioana__1996,Banicescu:Ioana,1996,9,10,18.024811448839017,4.353094199477136,-13.671717249361881
Banicescu:Ioana__1996,Banicescu:Ioana,1996,10,11,4.353094199477136,2.805192523944833,-1.5479016755323025
Banicescu:Ioana__1996,Banicescu:Ioana,1996,11,12,2.805192523944833,5.426342799856521,2.6211502759116874
Banicescu:Ioana__1996,Banicescu:Ioana,1996,12,13,5.426342799856521,2.625676271289992,-2.8006665285665284
Banicescu:Ioana__1996,Banicescu:Ioana,1996,13,14,2.625676271289992,1.2712054112467233,-1.3544708600432689
Banicescu:Ioana__1996,Banicescu:Ioana,1996,14,15,1.2712054112467233,3.694654372707577,2.4234489614608536
Banicescu:Ioana__1996,Banicescu:Ioana,1996,15,16,3.694654372707577,4.775004461937235,1.080350089229658
Banicescu:Ioana__1996,Banicescu:Ioana,1996,16,17,4.775004461937235,4.630756362917854,-0.1442480990193813
Banicescu:Ioana__1996,Banicescu:Ioana,1996,17,18,4.630756362917854,4.493036099511478,-0.13772026340637566
Banicescu:Ioana__1996,Banicescu:Ioana,1996,18,19,4.493036099511478,3.2710880034772902,-1.221948096034188
Banicescu:Ioana__1996,Banicescu:Ioana,1996,19,20,3.2710880034772902,1.0589091392016494,-2.212178864275641
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,0,1,6.1309007630139,2.9143644012641174,-3.216536361749782
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,1,2,2.9143644012641174,5.549047000824661,2.6346825995605436
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,2,3,5.549047000824661,2.6448091533287252,-2.904237847495936
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,3,4,2.6448091533287252,2.524241630437853,-0.12056752289087225
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,4,5,2.524241630437853,0.0,-2.524241630437853
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,5,6,0.0,9.228809410598725,9.228809410598725
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,6,7,9.228809410598725,2.209297097449406,-7.019512313149319
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,7,8,2.209297097449406,0.0,-2.209297097449406
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,8,9,0.0,4.063429644322265,4.063429644322265
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,9,10,4.063429644322265,0.0,-4.063429644322265
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,10,11,0.0,3.7503194820633063,3.7503194820633063
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,11,12,3.7503194820633063,5.411175082295543,1.6608556002322366
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,12,13,5.411175082295543,1.7363789006703432,-3.6747961816252
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,13,14,1.7363789006703432,0.0,-1.7363789006703432
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,14,15,0.0,3.2254690051933212,3.2254690051933212
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,15,16,3.2254690051933212,6.223592296835065,2.9981232916417437
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,16,17,6.223592296835065,1.5020676207365846,-4.721524676098481
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,17,18,1.5020676207365846,0.0,-1.5020676207365846
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,18,19,0.0,0.0,0.0
Bansal:Arvind_K=__1988,Bansal:Arvind_K=,1988,19,20,0.0,0.0,0.0
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,0,1,6.4509380103866425,3.1117961484175325,-3.33914186196911
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,1,2,3.1117961484175325,4.506202862209754,1.3944067137922218
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,2,3,4.506202862209754,4.353094199477136,-0.15310866273261858
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,3,4,4.353094199477136,5.610385047889666,1.2572908484125307
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,4,5,5.610385047889666,8.13951419978478,2.5291291518951144
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,5,6,8.13951419978478,5.251352542579984,-2.8881616572047966
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,6,7,5.251352542579984,3.81361623374017,-1.4377363088398143
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,7,8,3.81361623374017,9.85241166055354,6.038795426813371
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,8,9,9.85241166055354,3.581253346452926,-6.271158314100615
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,9,10,3.581253346452926,5.788445453647317,2.207192107194391
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,10,11,5.788445453647317,1.1232590248778695,-4.665186428769448
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,11,12,1.1232590248778695,5.451813339128817,4.3285543142509475
Bar=Joseph:Ziv__2003,Bar=Joseph:Ziv,2003,12,13,5.451813339128817,2.117818278403299,-3.333995060725518
